Lambda,Mean,Std
250,87.35210000000001,0.022354417907876
251,87.45279999999998,0.025343243675582466
252,87.60196666666667,0.027951803758134417
253,87.76543333333332,0.020667930068912904
254,87.9218,0.020790622886291268
255,88.06686666666667,0.011864372437403934
256,88.1915,0.009300000000002508
257,88.30446666666667,0.005381759315815658
258,88.41893333333333,0.0050003333222206165
259,88.52503333333333,0.00942991693141833
260,88.63616666666667,0.012303387067527915
261,88.73723333333334,0.008631531343472144
262,88.83623333333333,0.006906036007244485
263,88.93216666666667,0.003365016097043418
264,89.02066666666666,0.004933896364266716
265,89.1092,0.007291776189649184
266,89.1816,0.010410091258005108
267,89.24376666666666,0.00795759595187852
268,89.28643333333332,0.006429878174064639
269,89.32776666666666,0.0028919428302340206
270,89.3777,0.004194043395098394
271,89.42096666666667,0.005335103872774304
272,89.46623333333334,0.0057134344604079885
273,89.4982,0.005548873759602994
274,89.5383,0.0043588989435451855
275,89.57393333333334,0.005870547958519512
276,89.60966666666667,0.0011060440015301211
277,89.65410000000001,0.0032140317359933544
278,89.6955,0.013355148819841121
279,89.74636666666667,0.009073220670373023
280,89.78806666666667,0.0027319101986237136
281,89.8387,0.0014798648586902248
282,89.89196666666668,0.008403768995715676
283,89.95056666666666,0.0115140493890412
284,90.00443333333334,0.005404936015655311
285,90.05946666666667,0.00636893502348105
286,90.12876666666666,0.004315476026275881
287,90.19536666666666,0.002020725942159274
288,90.25896666666667,0.007784814277381296
289,90.31686666666667,0.012027607132481154
290,90.38066666666667,0.0100061647664486
291,90.44716666666666,0.006013595707506473
292,90.49900000000001,0.0064467045845133415
293,90.54520000000001,0.0036660605559638805
294,90.582,0.008528188553267889
295,90.60826666666667,0.004037738641042057
296,90.6275,0.006600757532280857
297,90.64363333333334,0.004500370355131556
298,90.65436666666669,0.0018009256878944169
299,90.65746666666666,0.007843681108595
300,90.66053333333333,0.00605337371499196
301,90.6685,0.0010535653752845044
302,90.66416666666667,0.004289910643980129
303,90.65073333333332,0.0036170890690360186
304,90.6268,0.00595734840344141
305,90.64183333333334,0.001550268793903581
306,90.6612,0.003386738844372048
307,90.6792,0.003508560958575867
308,90.66760000000001,0.0074959989327601975
309,90.64146666666666,0.014020104612070795
310,90.62086666666669,0.01287724090530829
311,90.58956666666667,0.009810878316106338
312,90.56583333333333,0.008592050589543572
313,90.5518,0.0072505172229288106
314,90.54690000000001,0.0022869193252037867
315,90.55316666666666,0.0024583192089986865
316,90.54669999999999,0.004703190406521855
317,90.5464,0.0076374079372528636
318,90.5435,0.0033999999999991815
319,90.56306666666667,0.004517004907383809
320,90.56756666666666,0.004128357219687572
321,90.57683333333334,0.0031973947728296125
322,90.5785,0.005575840743779944
323,90.57193333333333,0.002916047553337184
324,90.57576666666667,0.0038527046776691844
325,90.58503333333333,0.002218858565419769
326,90.63116666666667,0.0008082903768630063
327,90.68523333333333,0.008517237423793957
328,90.75513333333333,0.009880452081423468
329,90.8359,0.013228756555318978
330,90.92400000000002,0.011345924378379954
331,91.0127,0.00875385629308902
332,91.1023,0.005071488933241215
333,91.19133333333332,0.006819335255974401
334,91.27926666666667,0.0070436732841157815
335,91.35880000000002,0.006799999999998363
336,91.42040000000001,0.0019974984355482337
337,91.46606666666666,0.001607275126831729
338,91.51103333333333,0.0038940124978402214
339,91.55063333333332,0.002627419519862492
340,91.59876666666668,0.004050102879357311
341,91.62613333333333,0.002592939130273987
342,91.65466666666667,0.00785196366097702
343,91.66390000000001,0.008722958213813066
344,91.68486666666666,0.010072900939318308
345,91.69363333333335,0.006577486855429217
346,91.70873333333334,0.008329065573839757
347,91.72476666666667,0.008317050759335736
348,91.75113333333333,0.012503332889005125
349,91.76666666666667,0.014490111570766217
350,91.76446666666668,0.01079691313910268
351,91.76350000000001,0.0033867388443772923
352,91.77963333333334,0.0036501141534664213
353,91.8082,0.007621679604919751
354,91.8248,0.005827520913729803
355,91.83136666666667,0.006473278406907788
356,91.8261,0.0008660254037885737
357,91.8329,0.002707397274134722
358,91.83913333333334,0.005651843357114934
359,91.8492,0.005957348403446897
360,91.84936666666665,0.008723722447057602
361,91.84930000000001,0.00629523629421435
362,91.85236666666667,0.01023783831349862
363,91.85629999999999,0.006199193495930338
364,91.85386666666666,0.004785742714912507
365,91.84773333333332,0.0022143471573609704
366,91.83800000000001,0.002325940669928331
367,91.83729999999998,0.007377669008571536
368,91.8369,0.007888599368714149
369,91.8388,0.009042123644361124
370,91.82953333333334,0.004080849584752669
371,91.82836666666667,0.0057143095237638455
372,91.87076666666667,0.006851520512509251
373,91.9224,0.005414794548269444
374,91.96903333333334,0.007311862507827037
375,91.97333333333331,0.00479617903474468
376,91.97873333333332,0.006786997372424074
377,91.98316666666666,0.006109282554717773
378,91.98516666666667,0.005965176722723329
379,91.98636666666668,0.00293655126522964
380,91.98876666666666,0.0050649119768610175
381,91.99703333333333,0.0061239965164362345
382,92.00196666666666,0.005507570547287888
383,92.00959999999999,0.005381449618832786
384,92.01363333333332,0.0038501082235870574
385,92.02186666666667,0.0039374272480003246
386,92.02323333333334,0.0018876793512999145
387,92.02503333333334,0.002797022226102572
388,92.02483333333333,0.006217180497084926
389,92.03026666666666,0.008851176946217393
390,92.03286666666668,0.010296277644528907
391,92.04039999999999,0.00792653770570638
392,92.04663333333333,0.004933896364267531
393,92.05716666666667,0.0039017090272526166
394,92.06269999999999,0.007279423054058401
395,92.06526666666667,0.010355835713900174
396,92.06286666666666,0.008016441438275037
397,92.06126666666667,0.0023459184413205446
398,92.06169999999999,0.0034828149534508893
