Lambda,Mean,Std
250,88.94106666666666,0.04151750634772949
251,89.01769999999999,0.03592088528976076
252,89.12573333333334,0.02572009590443968
253,89.23823333333333,0.012678459422711844
254,89.35173333333334,0.013781993082763334
255,89.46103333333333,0.015353284122085678
256,89.57626666666665,0.009849027024701628
257,89.66973333333333,0.004508140784554946
258,89.76709999999999,0.010123734488814904
259,89.85063333333333,0.011557825631721681
260,89.93633333333334,0.015006776247192101
261,90.0084,0.011576268828944655
262,90.07869999999998,0.012721242077723528
263,90.14876666666667,0.014386567809362196
264,90.21693333333333,0.007307758434249176
265,90.27906666666667,0.005918051481129228
266,90.33256666666666,0.0028005951748420626
267,90.39476666666667,0.001594783161858023
268,90.45783333333334,0.009720768145233068
269,90.51616666666666,0.0058380932960441275
270,90.56303333333334,0.002369247419189391
271,90.6135,0.002773084924774274
272,90.65706666666667,0.005412331598614122
273,90.70153333333333,0.004301550108200759
274,90.72916666666667,0.007691770494060171
275,90.77403333333332,0.007171006437960771
276,90.81413333333334,0.009611104688500476
277,90.8593,0.003702701716313482
278,90.89616666666667,0.0064345422007585995
279,90.93919999999999,0.006717886572427106
280,90.96986666666668,0.005971878543085053
281,90.9971,0.004309292285281002
282,91.02730000000001,0.003328663395421563
283,91.06256666666667,0.003863073042712098
284,91.09533333333333,0.008717989064762795
285,91.1184,0.004058324777540339
286,91.14606666666667,0.004300387579436775
287,91.17156666666666,0.005793387034658652
288,91.1952,0.004599999999996385
289,91.22113333333334,0.0016502525059365223
290,91.23326666666667,0.005108163401203188
291,91.24829999999999,0.01095034246039933
292,91.27076666666666,0.010058495580023417
293,91.30040000000001,0.00841249071321919
294,91.33056666666666,0.00699237680143942
295,91.35846666666667,0.005609218602741166
296,91.38113333333332,0.011250037036972936
297,91.38986666666666,0.007212720245049235
298,91.39693333333332,0.011318274308984709
299,91.41716666666667,0.010715565002989456
300,91.44313333333332,0.013800120772414411
301,91.4588,0.01855478374975146
302,91.46103333333333,0.01953518193755364
303,91.47469999999998,0.013754635582230456
304,91.49763333333334,0.007854510381518272
305,91.56386666666667,0.002112660250338229
306,91.6103,0.008664294547168522
307,91.6604,0.011807201192491767
308,91.67153333333334,0.010392946325916863
309,91.6882,0.005565069631194303
310,91.68753333333332,0.0015011106998936308
311,91.70023333333332,0.0016441816606859864
312,91.71436666666666,0.0064531645983441945
313,91.73660000000001,0.008106170489198525
314,91.74363333333334,0.0073873766205125825
315,91.75653333333332,0.0027061657993089866
316,91.76476666666667,0.003709896674213192
317,91.78493333333334,0.0017785762095940628
318,91.79176666666666,0.0046490142324255275
319,91.79516666666666,0.003156474826978011
320,91.8008,0.00295127091266991
321,91.80293333333334,0.008639637338068757
322,91.8273,0.005282991576747834
323,91.8061,0.006165225056718399
324,91.80013333333333,0.0035076107727840316
325,91.76526666666666,0.0038940124978402214
326,91.7724,0.009180413934026327
327,91.7761,0.007847929663296947
328,91.79090000000001,0.005548873759602994
329,91.79056666666668,0.007239705334701346
330,91.7912,0.01096676798331775
331,91.80476666666668,0.008579821287957552
332,91.82396666666666,0.0051868423277873135
333,91.83366666666667,0.008848352012287437
334,91.83053333333334,0.011150934191052604
335,91.83523333333333,0.00791538586130603
336,91.8498,0.005474486277269073
337,91.8655,0.003487119154829302
338,91.87193333333333,0.002289832599413667
339,91.86906666666665,0.008545369116270914
340,91.86663333333333,0.013208078336127119
341,91.87126666666666,0.0147737379607638
342,91.8802,0.005574943945905784
343,91.8895,0.0020297783130207143
344,91.8975,0.005940538696115934
345,91.90686666666666,0.006964433453866125
346,91.91403333333334,0.007921068951430832
347,91.92416666666666,0.0032593455375843077
348,91.93456666666667,0.004724757489366039
349,91.94189999999999,0.002193171219947661
350,91.94350000000001,0.003637306695894077
351,91.9529,0.005434151267676448
352,91.9574,0.002605762844159957
353,91.96033333333332,0.0044185216230513535
354,91.96503333333332,0.005918051481129828
355,91.9683,0.006077005841698014
356,91.96923333333332,0.005262445565833311
357,91.97323333333333,0.007460786374995853
358,91.98136666666666,0.0014189197769232213
359,91.99056666666667,0.003583759664558484
360,91.98836666666666,0.005052062285183148
361,91.98836666666666,0.004523641600895651
362,91.98723333333334,0.0032868424564219214
363,91.98716666666667,0.00198578280115155
364,91.98926666666667,0.0031214312956333364
365,91.99453333333334,0.003971565602296659
366,91.99803333333334,0.003731398308051778
367,91.99003333333333,0.003055050463304526
368,91.97859999999999,0.005444263035532585
369,91.96833333333332,0.002173323108357356
370,91.96606666666666,0.004654388610044878
371,91.96283333333332,0.009148406054241751
372,92.01146666666666,0.009419306414665225
373,92.05463333333334,0.007943131204587115
374,92.10593333333333,0.003089228598421948
375,92.10436666666665,0.0036460023770319362
376,92.106,0.0015620499351795098
377,92.11013333333334,0.0035921210076164146
378,92.11036666666666,0.00476480149988212
379,92.11993333333334,0.008714547224802778
380,92.11943333333333,0.010818656724999846
381,92.12653333333333,0.00870880780206944
382,92.12570000000001,0.0040951190458880455
383,92.12566666666667,0.003008875759036216
384,92.12766666666666,0.0024027761721195496
385,92.13886666666667,0.005582412859452542
386,92.14769999999999,0.0025119713374174525
387,92.15066666666667,0.0038214307966225065
388,92.14673333333333,0.004012895878707668
389,92.15320000000001,0.0074114775854773485
390,92.15663333333333,0.00772614608542487
391,92.15936666666666,0.007359574263051631
392,92.15866666666666,0.008124858973134317
393,92.16733333333333,0.01109474350011035
394,92.16963333333335,0.008473684755370097
395,92.16893333333333,0.007050059101406695
396,92.1644,0.005126402247189382
397,92.1648,0.004423799272117538
398,92.17156666666666,0.0029484459183259258
399,92.1728,0.0031511902513157008
400,92.1787,0.005204805471868374
401,92.18339999999999,0.006250599971204169
402,92.18813333333333,0.005953430383684418
403,92.19099999999999,0.006242595614003358
404,92.19006666666667,0.006975910932156022
405,92.19473333333333,0.0075593209571602924
406,92.19286666666666,0.007086842268128455
407,92.19423333333334,0.006747098141671489
408,92.19653333333333,0.004473626418615527
409,92.20443333333333,0.003074627348692693
410,92.20806666666665,0.002715388247252493
411,92.21229999999998,0.004689349635074822
412,92.21366666666667,0.0025716402029335663
413,92.21576666666665,0.0039715656022966585
414,92.21849999999999,0.00453100430368088
415,92.22406666666667,0.009091387866182044
416,92.23566666666666,0.008443537963045266
417,92.24216666666666,0.007447370900753949
418,92.24683333333333,0.005937451754189996
419,92.24796666666667,0.006125629219382132
420,92.25016666666666,0.006477911185973611
421,92.252,0.0032924155266253505
422,92.254,0.0048135226186235705
423,92.25513333333333,0.003453018003619739
424,92.25846666666666,0.00686318682051489
425,92.25783333333334,0.004665118790911136
426,92.25866666666666,0.004309679029039124
427,92.26086666666667,0.003453018003622071
428,92.26433333333334,0.005346338310785634
429,92.26796666666667,0.005259594407676458
430,92.26936666666666,0.004614469994845845
431,92.27273333333333,0.005965176722723528
432,92.27286666666667,0.007200231477757827
433,92.27283333333332,0.007173794904606257
434,92.27006666666666,0.006690540586027928
435,92.27053333333333,0.005644761583389724
436,92.26926666666667,0.007167519329122321
437,92.26966666666668,0.002182506204649081
438,92.26923333333333,0.0029535289626691653
439,92.27306666666668,0.003372437298655491
440,92.2761,0.008254089895315208
441,92.27479999999998,0.008715503427798157
442,92.27056666666668,0.006788470618135419
443,92.26216666666666,0.00642209726906545
444,92.25600000000001,0.004800000000003024
445,92.24680000000001,0.004903060268851802
446,92.24396666666667,0.0022233608194202905
447,92.23683333333334,0.005396603870338391
448,92.23406666666666,0.0037753587026076083
449,92.2273,0.0036660605559700825
450,92.22736666666667,0.0027227437142232757
451,92.22393333333333,0.004250098038083909
452,92.22026666666666,0.0018823743871297933
453,92.21843333333334,0.0008020806276993426
454,92.21856666666667,0.0026950572040955936
455,92.22263333333335,0.0029905406423203886
456,92.22036666666666,0.004382160806418764
457,92.2177,0.006898550572400854
458,92.2174,0.007808328886517308
459,92.2179,0.009126335518709817
460,92.2241,0.007961783719745893
461,92.22793333333334,0.00707130351019701
462,92.23596666666667,0.005814063409814368
463,92.23880000000001,0.0021794494717677026
464,92.24249999999999,0.0030315012782427975
465,92.24003333333333,0.0045214304521140865
466,92.24143333333332,0.00940283645148218
467,92.2386,0.00819573059585935
468,92.2411,0.006547518613950065
469,92.23716666666667,0.0025579940057251518
470,92.2352,0.004058324777540339
471,92.23363333333333,0.004101625693951497
472,92.22863333333333,0.007283085426754072
473,92.226,0.007017121917143836
474,92.22556666666668,0.008258530942811884
475,92.22843333333333,0.0059002824791133624
476,92.22460000000001,0.0030049958402663898
477,92.21363333333333,0.003073000705060271
478,92.2026,0.004331281565542276
479,92.19933333333334,0.005644761583389724
480,92.19659999999999,0.005896609195120595
