Lambda,Mean,Std
250,88.95306666666666,0.007678758580217899
251,89.03073333333333,0.021200078616206756
252,89.14089999999999,0.03041529220638713
253,89.25146666666667,0.03211609150151203
254,89.354,0.01960688654529287
255,89.44763333333333,0.0070465121395854756
256,89.55259999999998,0.002523885892829468
257,89.63433333333334,0.0046608296829320555
258,89.72559999999999,0.0075973679652898436
259,89.79943333333334,0.014428213102575497
260,89.87753333333335,0.017863183740123034
261,89.93556666666666,0.014671173549964493
262,89.99489999999999,0.011505216208314822
263,90.0471,0.006596211033620586
264,90.10340000000001,0.0023811761799539246
265,90.14616666666667,0.00541233159861631
266,90.19166666666668,0.0020033305601749136
267,90.23899999999999,0.0034176014981265324
268,90.293,0.010050373127403568
269,90.3424,0.002306512518935561
270,90.37579999999998,0.002406241883097437
271,90.406,0.006264183905348745
272,90.43576666666667,0.005253887449622343
273,90.47269999999999,0.004309292285283805
274,90.50043333333333,0.0021779194965198803
275,90.53573333333333,0.004864497233360895
276,90.57333333333334,0.005868844292812932
277,90.61106666666666,0.015018766038970205
278,90.6468,0.007399324293472251
279,90.68636666666669,0.011113205358191628
280,90.718,0.009980480950333355
281,90.74693333333335,0.006811999217066062
282,90.7771,0.001852025917747611
283,90.81580000000001,0.004951767361256492
284,90.85296666666666,0.0052166400425319405
285,90.88866666666667,0.0036828431046326132
286,90.92443333333334,0.005036202272874831
287,90.95663333333333,0.011263362434605685
288,90.98413333333333,0.007565932416653389
289,91.02043333333334,0.004195632649947787
290,91.04533333333332,0.010206533854997478
291,91.07350000000001,0.008753856293085205
292,91.10136666666666,0.005515735067360958
293,91.14633333333332,0.0014468356276129669
294,91.17886666666668,0.00551845388975383
295,91.21526666666666,0.010398237030060493
296,91.24003333333333,0.009464847242999981
297,91.26293333333335,0.005848361593926892
298,91.28016666666667,0.006503332479069334
299,91.31056666666666,0.009682114094213708
300,91.3415,0.010608015837087053
301,91.3621,0.004026164427842891
302,91.36283333333334,0.00028867513459619124
303,91.37853333333334,0.003464582706956297
304,91.4071,0.004320879540092881
305,91.47263333333332,0.003622614157390348
306,91.5256,0.0032787192621525694
307,91.57543333333335,0.0019087517736309575
308,91.59733333333332,0.006238856732874583
309,91.61626666666666,0.005951750442795405
310,91.6259,0.004828043081832421
311,91.64786666666667,0.0014502873278523043
312,91.66676666666666,0.0034122328955280626
313,91.6909,0.002306512518935561
314,91.69996666666667,0.00613297100378688
315,91.72226666666666,0.006656074919454049
316,91.73306666666667,0.004747982027488074
317,91.75673333333333,0.013604533558098082
318,91.7613,0.010977704678116812
319,91.78073333333333,0.014716090966466807
320,91.7951,0.009792343948208644
321,91.80373333333334,0.0038423083339783515
322,91.81886666666666,0.00790021096764631
323,91.80163333333333,0.005315386470745874
324,91.80073333333333,0.0123029806686593
325,91.78023333333333,0.009696562964956973
326,91.79686666666665,0.014232825908206551
