Lambda,Mean,Std
250,88.606,0.008524670081595197
251,88.71156666666667,0.017138942013245027
252,88.87263333333334,0.031423770196037634
253,89.01313333333333,0.024505985663372348
254,89.15416666666665,0.01645731853411101
255,89.27086666666666,0.01070762967856734
256,89.37686666666667,0.010707162711633269
257,89.4635,0.007578258375116751
258,89.55023333333332,0.006947181682758517
259,89.62796666666667,0.005253887449627708
260,89.71819999999998,0.007336893075409854
261,89.80693333333333,0.0068251984098176895
262,89.89426666666667,0.002830783166070531
263,89.96993333333334,0.004544593857908052
264,90.03396666666667,0.0037004504230295837
265,90.09769999999999,0.002455605831556446
266,90.15726666666667,0.005163655036242365
267,90.22016666666667,0.01070389337266417
268,90.28116666666665,0.007159841711474812
269,90.32626666666668,0.005182984982935218
270,90.3634,0.0017058722109206802
271,90.40216666666667,0.004101625693959582
272,90.448,0.008551023330574456
273,90.49693333333335,0.009584536156401306
274,90.54699999999998,0.011241441188745956
275,90.58890000000001,0.011194641575327822
276,90.6271,0.007458552138318514
277,90.65856666666667,0.005644761583389725
278,90.69416666666666,0.005281413952091912
279,90.73646666666667,0.008139615060516695
280,90.78473333333334,0.007823255929166767
281,90.83003333333333,0.005873102530464199
282,90.85716666666667,0.0005859465277115144
283,90.87420000000002,0.004179712908800117
284,90.89580000000001,0.008029943959956768
285,90.9347,0.005434151267677886
286,90.97180000000002,0.00324191301548991
287,91.0061,0.003616628264003669
288,91.03106666666667,0.003962743157632915
289,91.06076666666667,0.01420046947580971
290,91.08403333333332,0.010562354535490833
291,91.11093333333332,0.007400900846065183
292,91.13323333333334,0.010885464314083725
293,91.15913333333333,0.020124694614658063
294,91.17966666666666,0.012438783434622932
295,91.20483333333334,0.005325723737981523
296,91.24123333333334,0.004508140784552897
297,91.26286666666665,0.008271839779232385
298,91.27583333333332,0.0067009949509980555
299,91.28826666666667,0.010471071260065542
300,91.31490000000001,0.010669114302505448
301,91.33536666666667,0.008673138609138108
302,91.34613333333334,0.007114304838380246
303,91.34766666666667,0.009716652372771521
304,91.36023333333334,0.0038004385711799364
305,91.4083,0.0031224989991981795
306,91.45583333333333,0.0025146238950029343
307,91.50886666666668,0.004544593857908052
308,91.5224,0.006450581369145193
309,91.53976666666665,0.006841296173482882
310,91.55683333333333,0.00918821709220036
311,91.56883333333333,0.009850042301096458
312,91.57883333333335,0.012959295248324489
313,91.58146666666669,0.013185724604032396
314,91.59426666666667,0.014339572285579659
315,91.61043333333333,0.01025735508468692
316,91.62396666666666,0.0070116569606192905
317,91.63106666666668,0.0064516147849470245
318,91.63776666666666,0.007081195755893266
319,91.65203333333334,0.006123180001711172
320,91.66793333333334,0.0057769657549028176
321,91.68223333333333,0.0027682726262646664
322,91.68993333333333,0.0008736894948048652
323,91.66543333333334,0.011980122425640201
324,91.6451,0.00648999229583188
325,91.61793333333333,0.008158635506831964
326,91.632,0.0017349351572900043
327,91.6392,0.0013076696830599695
328,91.66629999999999,0.008487048957090283
329,91.6698,0.007734985455705629
330,91.68346666666667,0.009750042734947964
331,91.68423333333332,0.005419717089781824
332,91.70196666666668,0.013549292724469067
333,91.71663333333333,0.012659515525222731
