Lambda,Mean,Std
250,88.2633,0.02832648936949367
251,88.35426666666667,0.0225633183138777
252,88.47663333333333,0.01052631622806882
253,88.59913333333333,0.01426195405031792
254,88.71273333333333,0.015621886356433586
255,88.822,0.017726533784129583
256,88.9396,0.014558846108119729
257,89.03840000000001,0.013627545633750704
258,89.14136666666667,0.0076709408375548235
259,89.21929999999999,0.008471717653459767
260,89.29566666666666,0.011054561652695515
261,89.35853333333334,0.008831949577151232
262,89.42303333333332,0.004176521678777985
263,89.48343333333332,0.003499047489434544
264,89.54493333333333,0.005293706955748973
265,89.60336666666667,0.010107587908757555
266,89.65033333333334,0.007406978691296721
267,89.70326666666666,0.0059028241828247155
268,89.75683333333335,0.0014571661996247661
269,89.80303333333335,0.0005507570547327021
270,89.84476666666666,0.0024006943440031047
271,89.88619999999999,0.0025709920264331216
272,89.93433333333333,0.0021385353243108425
273,89.97739999999999,0.0009643650760988899
274,90.00653333333332,0.004398105652818416
275,90.05153333333332,0.004614469994845845
276,90.08606666666667,0.007219649114278174
277,90.11963333333334,0.005167526810125644
278,90.152,0.010858637115216355
279,90.19703333333332,0.013548554658458544
280,90.2395,0.01333229162596989
281,90.27716666666667,0.007173794904606257
282,90.3146,0.008935323161478503
283,90.35579999999999,0.005058655947980006
284,90.39246666666668,0.010074886269003791
285,90.42413333333332,0.004346646216720924
286,90.45896666666665,0.006045108215189789
287,90.49419999999999,0.004762352359915906
288,90.52629999999999,0.006444377394291651
289,90.56936666666667,0.0035232560697885697
290,90.59493333333334,0.0031069813860622984
291,90.62756666666667,0.003113411847685589
292,90.65686666666666,0.005400308633157057
293,90.6988,0.009134002408576062
294,90.73176666666666,0.010931758016591835
295,90.76646666666666,0.0022854612955205537
296,90.79436666666668,0.007600219295085364
297,90.81793333333333,0.015159595421168178
298,90.83493333333332,0.014876939649451264
299,90.86223333333334,0.010129823953723157
300,90.89200000000001,0.009472592042302854
301,90.91473333333333,0.00015275252317026552
302,90.91936666666668,0.0015947831618557955
303,90.92913333333335,0.003608785575971328
304,90.9495,0.006428063471998426
305,91.00973333333333,0.00906660539194959
306,91.0569,0.0127389167514312
307,91.10419999999999,0.009439809320107151
308,91.117,0.007233256528014803
309,91.1357,0.0018193405398647142
310,91.1368,0.008883130078975674
311,91.15643333333333,0.011056370712546369
312,91.1633,0.007374957627003382
313,91.18453333333333,0.004239496825485839
314,91.19116666666666,0.004593836450432974
315,91.21916666666668,0.002050203241954583
316,91.2299,0.0066955208908578544
317,91.25366666666666,0.003843609414771903
318,91.25556666666667,0.009757219549307363
319,91.26476666666667,0.012120368531249082
320,91.274,0.01388488386700077
321,91.28633333333333,0.008429313930171706
322,91.31573333333334,0.006504101270226893
323,91.30463333333334,0.006000277771345161
324,91.30673333333334,0.00785132685176826
325,91.29509999999999,0.004454211490260018
326,91.3189,0.0030805843601527266
327,91.34100000000001,0.00843267454607149
328,91.36650000000002,0.003869108424427021
329,91.38283333333334,0.006768554744796512
330,91.403,0.005510898293379993
331,91.42936666666667,0.004500370355129135
332,91.45866666666666,0.004798263574806103
333,91.4868,0.003609709129554978
334,91.50850000000001,0.004611941023036651
335,91.53536666666668,0.0021221058723199563
336,91.55713333333334,0.007710598766200634
337,91.58253333333333,0.004911551010970141
338,91.59770000000002,0.006509224224130979
339,91.6096,0.001571623364548543
340,91.61716666666666,0.0009237604307012484
341,91.627,0.0012999999999977901
342,91.63883333333332,0.003752776749729028
343,91.64936666666667,0.006961561127598162
344,91.66313333333333,0.007603507962334219
345,91.67383333333333,0.010896941466917462
346,91.68646666666666,0.007996457549026312
347,91.70073333333333,0.009474351341031006
348,91.71666666666668,0.007858965156640994
349,91.7238,0.007239475119101155
350,91.72176666666667,0.005366873702011388
351,91.72789999999999,0.0060398675482166405
352,91.73446666666666,0.0036350149013874337
353,91.74220000000001,0.0052716221412339405
354,91.75453333333333,0.010750038759617038
355,91.75743333333332,0.007837303958205404
356,91.76089999999999,0.007907591289387363
357,91.75810000000001,0.002762245463385205
358,91.76703333333334,0.004051337227797195
359,91.77480000000001,0.006355312738174933
360,91.77776666666666,0.0082282035301364
361,91.77660000000002,0.006264183905343982
362,91.77929999999999,0.005150728103871811
363,91.7792,0.006819824044649437
364,91.78070000000001,0.005483611948343098
365,91.78796666666666,0.002311565126349992
366,91.793,0.0011789826122587399
