Lambda,Mean,Std
250,87.61983333333335,0.027933015113542337
251,87.71523333333334,0.029820518663047524
252,87.85693333333332,0.03580647055119206
253,87.99626666666667,0.0414263603679224
254,88.12986666666666,0.03435845359344895
255,88.26176666666667,0.02605001599487822
256,88.3804,0.015162123861779798
257,88.51533333333333,0.011692875323601783
258,88.63083333333333,0.007710598766202232
259,88.7536,0.012468760964909429
260,88.8573,0.01331803288778128
261,88.98186666666668,0.008064944719794291
262,89.09406666666666,0.010237838313495243
263,89.20963333333333,0.011929934339022107
264,89.3279,0.01631839452887303
265,89.4412,0.01185284775908159
266,89.54786666666666,0.014380658306677207
267,89.634,0.012974205177969104
268,89.73063333333334,0.01385688757741915
269,89.81206666666667,0.012983964469044623
270,89.89216666666668,0.008471914384214142
271,89.9585,0.005990826320303596
272,90.02626666666667,0.006493329911017474
273,90.09446666666666,0.012490529745904427
274,90.15583333333332,0.017697834142439636
275,90.21643333333333,0.015198793811791747
276,90.262,0.009469424480928858
277,90.31193333333333,0.004827352621606834
278,90.36120000000001,0.004331281565545885
279,90.4028,0.004450842616853023
280,90.44536666666666,0.006757465007922878
281,90.47856666666667,0.010110555540289452
282,90.52283333333334,0.007651361534609652
283,90.55703333333332,0.00807485809988828
284,90.5935,0.0020000000000024443
285,90.62583333333333,0.008919828099990361
286,90.65916666666668,0.010100165015154995
287,90.69546666666668,0.009885511283360604
288,90.72796666666666,0.006046762219017424
289,90.76816666666667,0.0019399312702545139
290,90.79716666666667,0.007193283904684342
291,90.82483333333333,0.01059496735875983
292,90.84296666666667,0.01177171751841494
293,90.86336666666666,0.0036828431046326132
294,90.8872,0.00036055512755048534
295,90.9175,0.0011135528725672375
296,90.94893333333333,0.003752776749734077
297,90.96966666666667,0.005582412859448894
298,90.9885,0.008573797291750378
299,91.00333333333333,0.010372238588334153
300,91.0351,0.004911211663118968
301,91.06603333333334,0.009218098140795068
302,91.0931,0.0056665686266034
303,91.11066666666666,0.007332348418708682
304,91.13493333333332,0.007203702751590951
305,91.19173333333333,0.009609543867077724
306,91.2557,0.012151954575288794
307,91.31063333333333,0.012003471720016015
308,91.32826666666666,0.011000606043913877
309,91.35143333333333,0.00866390981793924
310,91.3616,0.014581152217846557
311,91.38426666666668,0.012542859854649953
312,91.39153333333333,0.006185736280614622
313,91.4004,0.005797413216249672
314,91.40296666666666,0.005173329037799323
315,91.41866666666665,0.006047589051293565
316,91.4391,0.0016522711641839152
317,91.4559,0.009253647929331787
318,91.46003333333333,0.01092443743784298
319,91.48503333333333,0.008281505499207023
320,91.50783333333334,0.008936628745407951
321,91.51766666666667,0.009751581068386236
322,91.51870000000001,0.01240120961841709
323,91.50756666666666,0.007508217720159485
324,91.50349999999999,0.009008884503643677
325,91.48376666666667,0.005953430383679285
326,91.48396666666667,0.01115093419106091
327,91.49093333333333,0.009555277773737419
328,91.50296666666667,0.009487008660972058
329,91.51343333333334,0.008421599214720108
330,91.52816666666666,0.005262445565833311
331,91.53466666666667,0.008658136828051475
332,91.54336666666667,0.007159841711473391
333,91.54473333333333,0.009864245198360292
334,91.5554,0.0083540409383725
335,91.5672,0.01248999599679727
336,91.57643333333334,0.006104370019369432
337,91.58766666666668,0.006715901527968149
338,91.59546666666667,0.011075348000554033
339,91.60673333333334,0.018132935044645002
340,91.60673333333334,0.019655363983737968
341,91.61066666666666,0.012355700438798767
342,91.61606666666667,0.010309865825183421
343,91.63156666666667,0.010529165842239358
344,91.64243333333333,0.014657535036065672
345,91.65233333333333,0.011407161493257873
346,91.66203333333334,0.012265942007576695
347,91.67396666666667,0.008658714300245977
348,91.69003333333335,0.009738754198222262
349,91.69996666666667,0.007492885514491276
350,91.70906666666667,0.00787485449600883
351,91.7111,0.008889881888977602
352,91.72163333333333,0.012149211222680914
353,91.72679999999998,0.015301307133708648
354,91.7359,0.016196604582443066
355,91.7405,0.018595429545990774
356,91.74723333333334,0.015357517160444588
357,91.75263333333332,0.01102466930720893
358,91.75933333333334,0.006924112458165199
359,91.76536666666668,0.003910669166947781
360,91.77046666666666,0.007605480480113438
361,91.77640000000001,0.005204805471868374
362,91.78193333333333,0.005236729259126486
363,91.78613333333334,0.007147260547462358
364,91.79183333333333,0.010402563786551574
365,91.79946666666666,0.01408983084828547
366,91.79413333333333,0.010276348248928521
367,91.78733333333332,0.008360821331266737
368,91.77106666666667,0.008936628745412456
369,91.77396666666668,0.010884086242465556
370,91.7682,0.013968894014920954
371,91.7684,0.015206906325744568
372,91.81260000000002,0.0159285906470115
373,91.85856666666666,0.013826182890929671
374,91.91206666666666,0.010729554200119605
375,91.91833333333334,0.009178416711686952
376,91.9258,0.00907028114227487
377,91.93183333333333,0.009716652372773617
378,91.93599999999999,0.00822921624457172
379,91.94406666666667,0.008758043921636755
380,91.95193333333334,0.007605480480106494
381,91.95883333333332,0.01147882107767645
382,91.96286666666667,0.01168988166464341
383,91.96773333333333,0.011747481999702169
384,91.96823333333333,0.010335053620247255
385,91.9741,0.00922388204608147
386,91.9756,0.011353853971228558
387,91.98723333333334,0.011335931074832944
388,91.99436666666668,0.010070915218258616
389,92.00276666666666,0.005774368652360889
390,92.00523333333335,0.0054902944669089635
391,92.01030000000002,0.008750428560932595
392,92.0136,0.010499047575859195
393,92.01550000000002,0.008748142660019756
394,92.01386666666667,0.008373967598061522
395,92.0183,0.010565509926165536
396,92.0237,0.012042840196566745
397,92.02890000000001,0.011805083650700583
398,92.03163333333333,0.010512056570120788
399,92.03556666666668,0.008787111774266115
400,92.03843333333333,0.008438799282679212
401,92.0407,0.006950539547405436
402,92.04073333333332,0.0109006116036359
403,92.04263333333331,0.010284130169025532
