Lambda,Mean,Std
250,88.6751,0.013248018719792832
251,88.75776666666667,0.005401234426802362
252,88.8809,0.015552170266555287
253,89.02473333333334,0.017204747406847288
254,89.16253333333333,0.014973420896158354
255,89.30466666666666,0.014001904632342533
256,89.42636666666665,0.009749017044470731
257,89.54386666666666,0.007021633238311172
258,89.6474,0.007171471257696403
259,89.74773333333333,0.006285167725156833
260,89.84570000000001,0.004464302857112988
261,89.93846666666667,0.004909514572059957
262,90.01806666666666,0.0017785762095940628
263,90.10146666666667,0.004974267115198593
264,90.181,0.0028844410203723516
265,90.27159999999999,0.011066616465745213
266,90.3514,0.014221111067709373
267,90.42689999999999,0.017668050260286065
268,90.4833,0.01129291813483256
269,90.53993333333334,0.00876146867444269
270,90.6016,0.005841232746605077
271,90.65983333333334,0.008303212229815463
272,90.7208,0.006963476143417846
273,90.77076666666666,0.007652668379938108
274,90.82786666666668,0.010581272765282115
275,90.87416666666667,0.003085989846605414
276,90.9208,0.008870738413460472
277,90.9627,0.00355105618091597
278,91.00126666666665,0.006975910932156023
279,91.04096666666668,0.001607275126831729
280,91.07953333333334,0.0050639246966466
281,91.11723333333333,0.0051159880114503035
282,91.1434,0.007066116330774895
283,91.1746,0.0055830099408821585
284,91.19563333333333,0.0072224188007467644
285,91.22563333333333,0.01409054056214011
286,91.25056666666667,0.0144035875160785
287,91.27853333333333,0.015064638506562575
288,91.29686666666667,0.008385900865935601
289,91.3163,0.009707728879611245
290,91.3361,0.003551056180907766
291,91.36913333333332,0.008220300075620806
292,91.3881,0.008827230596286565
293,91.4123,0.004430575583379172
294,91.42513333333333,0.009865258908581061
295,91.4415,0.008741281370598606
296,91.45483333333334,0.010668801869627853
297,91.46486666666665,0.007350056689125428
298,91.48166666666667,0.006504101270225072
299,91.48976666666665,0.006169548875995191
300,91.5099,0.012569407305041202
301,91.52866666666667,0.010665989561839801
302,91.54663333333333,0.012717835245567247
303,91.55486666666667,0.010424170630484116
304,91.55296666666668,0.013381454828726255
305,91.604,0.010692520750502246
306,91.66296666666666,0.011741095917051653
307,91.72383333333333,0.010023139893932508
308,91.74223333333333,0.009614745619791244
309,91.746,0.006582552696335783
310,91.75846666666666,0.00600027777134828
311,91.75516666666665,0.0046576102599154975
312,91.75303333333333,0.004614469994848822
313,91.75406666666667,0.005858611894747699
314,91.77046666666666,0.009664539995946285
315,91.79953333333333,0.011935800489847251
316,91.81419999999999,0.009868637190615391
317,91.81973333333333,0.01107534800054952
318,91.83036666666668,0.00810945949698687
319,91.85440000000001,0.009250405396523343
320,91.86783333333334,0.007115007613021465
321,91.87546666666667,0.010262715689978162
322,91.86976666666665,0.009096336258807736
323,91.84073333333333,0.007612051847784353
324,91.81353333333334,0.006269237061510823
325,91.78593333333333,0.008828552165182668
326,91.79429999999998,0.012636059512365544
327,91.79816666666666,0.010442381592972309
328,91.8052,0.006153860576901127
329,91.80786666666665,0.007165426249242039
330,91.8134,0.003487119154832562
331,91.81796666666666,0.007060689295911511
332,91.82676666666667,0.00742720225477441
333,91.83216666666668,0.00860716755578408
