Lambda,Mean,Std
250,88.64856666666667,0.023492622955584776
251,88.7384,0.018961276328345423
252,88.87483333333334,0.014366744005983683
253,89.00213333333333,0.008258530942808186
254,89.1318,0.01129291813483256
255,89.24076666666667,0.013228882542881302
256,89.34036666666667,0.011942501133901738
257,89.42746666666666,0.0017097758137638358
258,89.51256666666666,0.005580621231846055
259,89.5892,0.01039663407070265
260,89.67040000000001,0.00428835632847652
261,89.75343333333335,0.008161699169491408
262,89.82936666666667,0.010456736265838738
263,89.89983333333333,0.00960902353693555
264,89.96109999999999,0.007285602240038294
265,90.02643333333333,0.004235957192098964
266,90.08633333333334,0.003219213154378363
267,90.1398,0.009198369420719466
268,90.20533333333333,0.008894005471855227
269,90.24650000000001,0.00703135833249856
270,90.29533333333335,0.005057996968497407
271,90.33253333333334,0.004705670338361631
272,90.37623333333333,0.00887148991620405
273,90.4227,0.013173078607526685
274,90.46593333333334,0.01765625479350947
275,90.51023333333335,0.018295445699228433
276,90.54533333333335,0.01358099161819268
277,90.58136666666667,0.010268560431400675
278,90.6234,0.00295127091266991
279,90.67283333333334,0.007705409355338062
280,90.72036666666666,0.0069002415416677095
281,90.76549999999999,0.006636264009213062
282,90.79050000000001,0.0065795136598365035
283,90.81506666666667,0.004645786621589301
284,90.8401,0.00876070773397376
285,90.87976666666667,0.013979031916883537
286,90.91436666666665,0.014134119474990577
287,90.94533333333334,0.00883421379259983
288,90.97016666666667,0.007100234737904822
289,90.99486666666667,0.013123388789995812
290,91.01023333333335,0.018924675250411003
291,91.03696666666667,0.019031640321665325
292,91.06266666666666,0.015051356528014133
293,91.0989,0.009800000000002536
294,91.12273333333333,0.010960991439345378
295,91.14769999999999,0.009444045743216507
296,91.18106666666665,0.007759725081039055
297,91.1983,0.0034510867853483926
298,91.20723333333335,0.007600219295083743
299,91.22273333333334,0.002650157228035694
300,91.25003333333335,0.00413561764834798
301,91.2788,0.011483901775963326
302,91.29033333333332,0.010554777749118279
303,91.29783333333334,0.011181383337197297
304,91.3109,0.013765536676791049
305,91.36366666666667,0.01853761940847116
306,91.4171,0.01455781577023046
307,91.48006666666667,0.011001060554932768
308,91.49563333333333,0.0015631165450202436
309,91.51513333333332,0.013232283753504817
310,91.52643333333333,0.011779784944272727
311,91.5381,0.011262326580245285
312,91.55403333333334,0.005265295180073276
313,91.55413333333333,0.012523710845167804
314,91.57486666666667,0.017987866280723228
315,91.58143333333334,0.017140692323633893
316,91.60003333333333,0.011768743914855415
317,91.60513333333334,0.011209519763726914
318,91.61993333333334,0.011642307904072743
319,91.64110000000001,0.008866228059325996
320,91.65616666666666,0.003852704677666787
321,91.66413333333333,0.0036170890690360186
322,91.66406666666667,0.004768997099321213
323,91.63546666666667,0.00819532386995218
324,91.62033333333333,0.00973875419821978
325,91.59476666666667,0.004343193909246865
326,91.6158,0.005023942674834905
327,91.62646666666667,0.006046762219017424
328,91.65390000000001,0.0038118237105084084
329,91.66000000000001,0.004423799272122035
330,91.6669,0.012663332894617345
331,91.67559999999999,0.0071923570545431555
332,91.68476666666668,0.0033709543653561613
333,91.70270000000001,0.003174901573278166
334,91.71833333333332,0.009169696468986596
335,91.73233333333333,0.008631531343471019
336,91.73593333333332,0.0069009661159341465
337,91.73936666666667,0.006429878174064639
338,91.74099999999999,0.0036041642581868157
339,91.74796666666667,0.004572016331264039
340,91.75183333333335,0.0048428641663097755
341,91.76463333333334,0.006493329911018861
342,91.7744,0.004454211490267675
343,91.78736666666667,0.004833563212919886
344,91.7888,0.004257933771209928
345,91.79109999999999,0.004348562981033818
346,91.79576666666667,0.010426089071812377
347,91.8079,0.013098473193470328
348,91.8188,0.013610657588819325
349,91.82996666666666,0.011489270356878347
350,91.83633333333334,0.0038175035472646445
351,91.83646666666668,0.007305021104235721
352,91.83286666666667,0.005967690787346756
353,91.84303333333332,0.007550055187436602
354,91.85196666666667,0.006908207678796542
355,91.85743333333333,0.0033005050118589795
356,91.85683333333334,0.0027428695436224563
357,91.8617,0.0028513154858718745
358,91.8661,0.004603259714594488
359,91.87373333333333,0.0036692415201680056
360,91.8802,0.00847879708448879
361,91.88430000000001,0.009224424101269729
362,91.88003333333334,0.01177978494426965
363,91.88033333333333,0.007123435500750256
364,91.8786,0.005692978130999632
365,91.87633333333333,0.00709389408811151
366,91.88063333333334,0.007159841711472332
367,91.87896666666666,0.007433258594540536
368,91.87516666666666,0.0073050211042347156
369,91.86003333333333,0.0012342339054417933
370,91.85403333333333,0.003744774136491348
371,91.8388,0.0013076696830599695
372,91.88119999999999,0.0012529964086126642
373,91.93073333333332,0.001985782801146302
374,91.98526666666667,0.006027713773342198
375,91.99466666666666,0.008082285155412918
376,91.99833333333333,0.00774682730757006
377,92.00723333333333,0.006113373318658923
378,92.0133,0.0053450912059622635
379,92.01546666666667,0.0019139836293269733
380,92.02013333333333,0.0017214335111519455
381,92.01466666666666,0.0008504900548102523
382,92.01323333333333,0.0038552993831044023
383,92.01406666666666,0.007072010558059755
384,92.02449999999999,0.0055560777532351596
385,92.02843333333334,0.0030664855018971856
386,92.03373333333332,0.004742713709825705
387,92.0381,0.003119294792101589
388,92.04213333333333,0.004178915329764331
389,92.04083333333334,0.002311565126349992
390,92.03973333333334,0.006201075175591101
391,92.04456666666665,0.003435597958627845
392,92.05433333333333,0.0034933269720054992
393,92.06133333333332,0.005259594407682582
394,92.06586666666668,0.0021455380055683394
395,92.07076666666667,0.004939973009375374
396,92.07153333333333,0.0030088757590392076
397,92.07486666666667,0.008055639846302224
398,92.07093333333334,0.0070315953618923085
399,92.06723333333332,0.005758761440910806
400,92.06893333333333,0.007143061901821777
401,92.0727,0.005444263035520839
402,92.07933333333334,0.008126704949325754
403,92.08153333333333,0.007486877408732714
404,92.08253333333334,0.008510189970463876
405,92.0862,0.006791170738538678
406,92.08753333333334,0.006987369557523613
407,92.09253333333334,0.006898067362195034
408,92.09463333333333,0.0067448745973028345
409,92.0982,0.006128621378417222
410,92.10253333333333,0.0046457866215864965
411,92.10666666666667,0.003338163167575104
412,92.1134,0.003604164258186422
413,92.11776666666667,0.005008326400441303
414,92.1241,0.0051565492337419475
415,92.12150000000001,0.006510760324265554
416,92.12653333333334,0.0076395898668251755
417,92.1327,0.005741950887981663
418,92.14433333333334,0.005801149311415913
419,92.15076666666666,0.0033531080109898835
420,92.15126666666667,0.005132575701665197
421,92.1528,0.007905061669587009
422,92.15326666666665,0.008698467297945
423,92.15466666666667,0.010268560431400675
424,92.15686666666666,0.007851326851768259
425,92.15793333333333,0.00855823190462478
426,92.16086666666666,0.006423654204062626
427,92.16013333333335,0.006269237061505571
428,92.15916666666665,0.005993607705992595
429,92.16123333333333,0.00596517672272333
430,92.1633,0.0050586559479750895
431,92.17123333333332,0.006104370019364427
432,92.16943333333332,0.006842026990107159
433,92.16953333333333,0.007371114795837628
434,92.16606666666667,0.006686055139859613
435,92.17199999999998,0.007034202158032409
436,92.17323333333333,0.0066252043993613
437,92.17739999999999,0.006677574409919071
438,92.17243333333333,0.00565184335711221
439,92.17136666666666,0.005675679107672521
440,92.16666666666667,0.007537461995481762
441,92.16816666666666,0.007059981114236797
442,92.16236666666667,0.004588391148684384
443,92.15843333333333,0.0031564748269741847
444,92.15496666666667,0.002657693235372224
445,92.15596666666666,0.003156474826978011
446,92.15046666666666,0.002510644007684426
447,92.14393333333334,0.0019035055380350078
448,92.13776666666666,0.0050342162581010685
449,92.13296666666666,0.0029771350881862553
450,92.12656666666665,0.004244211744640136
451,92.12459999999999,0.0038196858509573477
452,92.12360000000001,0.005866003750430514
453,92.12616666666668,0.005314445722120321
454,92.12540000000001,0.005302829433423501
455,92.12526666666668,0.0042027768598104625
456,92.12333333333333,0.003464582706956297
457,92.1248,0.002233830790370182
458,92.12183333333333,0.0019139836293269733
459,92.12150000000001,0.003750999866705876
460,92.12243333333333,0.005001333155607582
461,92.12816666666667,0.00622923216242017
462,92.13350000000001,0.003504283093589423
463,92.13350000000001,0.005311308689952185
464,92.1373,0.004293017586739103
465,92.14356666666667,0.004701418225740989
466,92.14573333333333,0.005040171954741191
467,92.1488,0.006298412498400953
468,92.14593333333335,0.00683032454085158
469,92.14676666666666,0.005076744363600051
470,92.14186666666667,0.003286842456420048
471,92.13839999999999,0.0026210684844224573
472,92.13593333333334,0.004128357219683556
473,92.132,0.0017521415467945088
474,92.13143333333333,0.0018770544300407543
475,92.12856666666666,0.0008144527815191745
476,92.1241,0.0016370705543776191
477,92.1153,0.0024433583445770076
478,92.10943333333334,0.002967041174861868
479,92.10629999999999,0.0018248287590881334
480,92.10076666666667,0.0035697805721593124
481,92.09559999999999,0.004107310555586923
482,92.09373333333332,0.007081195755896677
483,92.09093333333333,0.003350124375803287
484,92.08786666666667,0.004176521678786038
485,92.07869999999998,0.002325940669920694
486,92.0702,0.00437149859887885
487,92.06009999999999,0.0023811761799566104
488,92.05513333333333,0.001814754345173874
489,92.04826666666666,0.0005033222956873081
490,92.03976666666667,0.001331665623699178
491,92.02653333333335,0.002811286775362147
492,92.01736666666666,0.002267891825756633
493,92.0086,0.002253885533917981
494,91.99896666666666,0.002948445918333959
495,91.98606666666667,0.005089531740078627
496,91.9721,0.0051507281038708445
497,91.95563333333332,0.00378197479279766
498,91.93939999999999,0.001571623364548543
499,91.92143333333333,0.0006350852961132617
500,91.90453333333333,0.0012858201014708354
501,91.88716666666666,0.0014977761292504573
502,91.86629999999998,0.0011357816691602229
503,91.84473333333334,0.0012342339054437124
504,91.82213333333334,0.0022479620400133633
505,91.79483333333333,0.0003511884584259201
506,91.76943333333332,0.0015695009822643373
507,91.73790000000001,0.0032511536414030462
508,91.70909999999999,0.0039230090491847985
509,91.66666666666667,0.005020292156173849
510,91.62423333333334,0.004623130252685844
511,91.5804,0.0038999999999982894
512,91.54703333333333,0.0007094598884552676
513,91.51769999999999,0.0015099668870543954
514,91.49470000000001,0.001734935157290004
515,91.4732,0.0044844174649526485
516,91.45513333333334,0.002542308662086681
517,91.44373333333334,0.00283078316607873
518,91.43633333333332,0.0035795716689781885
519,91.43696666666666,0.005477529856905727
520,91.43693333333334,0.0074069786913003345
521,91.43613333333333,0.005978572850884026
522,91.4301,0.007673982017178695
523,91.41776666666665,0.006700994951004135
524,91.41109999999999,0.0067801179930765815
525,91.4003,0.0042154477816745
526,91.3988,0.00343947670438783
527,91.38853333333333,0.003003886371571867
528,91.38226666666667,0.005416948710604518
529,91.37016666666666,0.007151456728060388
530,91.36319999999999,0.00737495762699712
531,91.35300000000001,0.006158733636063985
532,91.339,0.004423799272117537
533,91.32316666666667,0.005093459858811955
534,91.31356666666666,0.0057448527686405
535,91.30606666666667,0.005426171148542188
536,91.2894,0.0051468436929816746
537,91.26426666666667,0.005571654452080018
538,91.24316666666668,0.00782708971031721
539,91.22613333333334,0.00750621964329444
540,91.21103333333333,0.007965132348769506
541,91.18889999999999,0.00828673639016076
542,91.16316666666667,0.008696167738336672
543,91.13976666666667,0.0060739882559475485
544,91.11553333333335,0.007352777253077108
545,91.09616666666666,0.008032641740635867
546,91.0738,0.008586035173464138
547,91.0512,0.0061733297336181315
548,91.02796666666666,0.007642861593235096
549,91.0021,0.012000416659431355
550,90.97993333333334,0.012698162596744379
551,90.95886666666667,0.011657329597012595
552,90.94539999999999,0.009962429422587916
553,90.92986666666667,0.009867286016599712
554,90.91309999999999,0.009094503834728629
555,90.89670000000001,0.009526279441633288
556,90.88409999999999,0.010160216533123904
557,90.87043333333334,0.010278780731844938
558,90.85273333333333,0.00885569496613817
559,90.8319,0.011264102272266248
560,90.8127,0.009995498987046521
561,90.79556666666667,0.010885464314091776
562,90.78059999999999,0.009469424480929382
563,90.7661,0.01224785695539783
564,90.74589999999999,0.012392336341466142
565,90.72753333333333,0.011757692517387825
566,90.70703333333334,0.009922869208716944
567,90.68400000000001,0.009132907532660004
568,90.65443333333333,0.008334466589607835
569,90.62330000000001,0.010148398888493186
570,90.59136666666666,0.012154148811546502
571,90.55906666666665,0.012331396244275754
572,90.52503333333334,0.013214512224567805
573,90.48113333333333,0.01457200512398146
574,90.43213333333334,0.014131642980673376
575,90.37356666666666,0.012708396174705879
576,90.31096666666667,0.01109248995191634
577,90.23996666666666,0.013306138934092172
578,90.16210000000001,0.011865496196952867
579,90.0801,0.011557248807568608
580,89.98886666666665,0.0106208913624624
581,89.8899,0.011369696565875461
582,89.782,0.012565428763076933
583,89.66883333333334,0.014007973919641682
584,89.5534,0.015332644912082305
585,89.43490000000001,0.01379021392147539
586,89.31183333333333,0.014090540562144883
587,89.1888,0.012490396310765884
588,89.05559999999998,0.011258774356030449
589,88.91826666666668,0.011897198549799634
590,88.77226666666665,0.012595369519523987
591,88.62673333333333,0.014545560605672596
592,88.46683333333333,0.012550829985837434
593,88.29246666666666,0.01257311947502635
594,88.09840000000001,0.012801171821358344
595,87.88619999999999,0.01334278831429139
596,87.646,0.012304064369144723
597,87.38780000000001,0.012057777573004809
598,87.11933333333333,0.013203913561265473
599,86.85126666666666,0.01663770817551147
600,86.59443333333333,0.020542719716077625
601,86.36216666666667,0.019978571854201963
602,86.16093333333333,0.01845652549461532
603,85.99753333333332,0.01530501007295678
604,85.87443333333333,0.012950804350828926
605,85.7869,0.011952823934120909
606,85.72613333333334,0.011390493111946247
607,85.68066666666668,0.01397151864807451
608,85.64853333333333,0.013306138934090998
609,85.6179,0.016378949905290697
610,85.59060000000001,0.016704490414258782
611,85.5637,0.018227177510513625
612,85.54516666666666,0.016750621879000952
613,85.51953333333334,0.016434820757565898
614,85.49673333333332,0.014868871286465997
615,85.46623333333334,0.014400115740272517
616,85.43926666666665,0.016072751268323183
617,85.41203333333333,0.016630494079647954
618,85.3833,0.017586074036010382
619,85.35113333333334,0.014205750009535589
620,85.31363333333334,0.015474279735527587
621,85.28336666666667,0.014953371972008111
622,85.25583333333333,0.016413510694951627
623,85.22766666666666,0.015556456323123804
624,85.1936,0.017129798597767067
625,85.15806666666667,0.018562686587167133
626,85.12493333333333,0.018164342358961316
627,85.09519999999999,0.014410759868932964
628,85.06413333333334,0.010775125675986916
629,85.0302,0.011036756769992072
630,84.9967,0.01299653800056363
631,84.9644,0.014728543716203607
632,84.93196666666665,0.01480619239822761
633,84.89686666666667,0.012059988944165089
634,84.86093333333334,0.01313252958623921
635,84.82263333333333,0.013020880666583185
636,84.78683333333333,0.01815773480732999
637,84.74936666666666,0.01613701748568832
638,84.71546666666667,0.01653067855029402
639,84.6753,0.014421858410068973
640,84.63306666666666,0.01561292199856517
641,84.58906666666667,0.015134177656325746
642,84.54533333333332,0.014442414387258972
643,84.5018,0.014155211054595445
644,84.45373333333333,0.014519756655443144
645,84.39986666666667,0.0134760280993112
646,84.34583333333335,0.0148372279531348
647,84.29,0.01451516448408194
648,84.23323333333333,0.015864845833896905
649,84.1692,0.012744802862344359
650,84.1247,0.012317467272132471
