Lambda,Mean,Std
250,88.47023333333334,0.02551515889296999
251,88.56786666666666,0.02305674160269502
252,88.70153333333333,0.027663393380659443
253,88.8306,0.02953032339816156
254,88.93943333333334,0.03386596127874214
255,89.03603333333332,0.02557544395183468
256,89.12186666666666,0.012596163437067662
257,89.21,0.00444409720865743
258,89.29733333333333,0.01059449542608378
259,89.3852,0.01083466658463207
260,89.45746666666666,0.013378091543011061
261,89.53456666666666,0.01219234732663869
262,89.60663333333332,0.015666631205633056
263,89.67546666666665,0.015248715792921988
264,89.74743333333333,0.016873746867054253
265,89.80906666666665,0.014499770113120262
266,89.87503333333335,0.011032829797168115
267,89.92463333333335,0.012198907054869293
268,89.97063333333334,0.014689225075999244
269,90.01863333333334,0.022187008210506804
270,90.0663,0.01664662127880463
271,90.10943333333334,0.013292980603811958
272,90.15573333333333,0.009809349281850153
273,90.20393333333334,0.006092892033613816
274,90.2565,0.003508560958567969
275,90.30226666666665,0.0039272551907568445
276,90.33420000000001,0.0020808652046719976
277,90.3743,0.005556977595775154
278,90.40573333333333,0.005532027958467984
279,90.44506666666666,0.007900843836787238
280,90.47679999999998,0.011688883607944655
281,90.5197,0.01010593884802527
282,90.56203333333333,0.007322795458931477
283,90.60079999999999,0.009142756695879077
284,90.6256,0.012052800504449212
285,90.64806666666668,0.006871195917259688
286,90.6666,0.0038974350539802273
287,90.69663333333335,0.006779626341720954
288,90.72103333333335,0.005139390365920488
289,90.75276666666667,0.008078572481157807
290,90.767,0.005204805471868374
291,90.79016666666666,0.006308988297129964
292,90.82053333333333,0.0038214307966150073
293,90.8481,0.00783070878018374
294,90.87733333333334,0.011460511914104698
295,90.89093333333334,0.00855004873280232
296,90.90926666666667,0.011829764720113945
297,90.93220000000001,0.01349703671181086
298,90.9518,0.013938794782913957
299,90.99066666666666,0.016623577633388877
300,91.00976666666666,0.01406923357305971
301,91.03253333333333,0.016542470593389053
302,91.02603333333333,0.01339937809502287
303,91.03756666666668,0.008320056089552856
304,91.05316666666666,0.0009073771725855013
305,91.12363333333333,0.004308518693629962
306,91.16176666666667,0.0034019602192454654
307,91.21806666666667,0.004752192476462344
308,91.2059,0.004853864439804159
309,91.23313333333333,0.01080246885361174
310,91.24003333333333,0.005894347574865052
311,91.26916666666666,0.006185736280614621
312,91.28406666666667,0.008045081313033147
313,91.29493333333333,0.006092892033621939
314,91.2989,0.005117616632764123
315,91.29596666666667,0.007616648431776703
316,91.31033333333333,0.003932344508479217
317,91.32573333333333,0.0014977761292425506
318,91.34663333333333,0.013746757193361702
319,91.3547,0.014566056432678031
320,91.36956666666667,0.011473592869428796
321,91.38259999999998,0.002227105745133199
322,91.39963333333333,0.0065248243909953015
323,91.37669999999999,0.007450503338698913
324,91.3532,0.005050742519666918
325,91.32553333333333,0.009463790642932847
326,91.34530000000001,0.008411301920627442
327,91.36183333333332,0.007642861593235096
328,91.38323333333334,0.007259017380698368
329,91.39543333333334,0.005536545252536862
330,91.40696666666668,0.0016289055630496906
331,91.41063333333334,0.005550975890175531
332,91.4174,0.01034359705324403
333,91.4303,0.009000000000000341
334,91.43876666666667,0.008863595959505378
335,91.44666666666666,0.005396603870332642
336,91.45216666666666,0.00822030007562818
337,91.46463333333334,0.008544198811667358
338,91.47113333333334,0.004750087718489615
339,91.48356666666666,0.0010785793124972755
340,91.49206666666667,0.0032020826556057253
341,91.5029,0.0036755951899015305
342,91.50996666666667,0.008210562303117572
343,91.51076666666665,0.004933896364267532
344,91.51780000000001,0.007350510186377168
345,91.52016666666667,0.004534681172177876
346,91.5268,0.008351646544249178
347,91.53306666666667,0.008050051759665196
